salary,commission,age,gender,marital,elevel,car,zipcode,creditscore,hvalue,hyears,loan,group
49033,24985,?,f,m,1,1,9,803,980868,5,325623,0
60686,69569,43,m,s,2,12,5,311,275340,25,439345,0
112558,0,80,f,m,4,18,2,834,251045,18,361364,0
23345,33829,55,f,k,?,19,7,512,614590,19,127974,0
38434,19497,38,f,m,4,9,5,699,387038,28,486816,1
92207,?,?,f,k,0,2,6,738,300198,26,161148,1
86943,0,65,f,d,1,5,4,599,507354,26,211624,1
68074,20094,27,f,m,0,20,5,681,744193,5,92440,1
126190,0,20,f,d,3,12,3,547,177557,3,277375,1
98335,0,80,m,s,0,16,2,565,100519,16,343456,1
108723,0,26,f,m,2,10,2,735,171882,10,303077,0
137767,0,28,f,d,4,7,1,556,117104,3,97250,1
44608,72058,42,m,d,3,16,4,535,591559,2,60636,0
106128,0,70,f,m,2,11,3,713,407159,29,98199,0
34474,59680,21,m,s,1,19,0,674,0,4,213286,1
?,37788,29,f,s,3,1,0,563,0,10,307571,0
30029,23705,70,m,m,2,1,3,337,424475,20,167173,1
71493,61178,22,m,d,2,13,7,439,701564,2,19563,1
109273,0,74,m,k,2,4,5,815,388867,?,464684,1
126436,0,74,f,k,2,?,1,449,111170,14,342720,0
108163,0,29,m,k,1,12,9,833,1193818,16,428284,0
38213,25291,41,m,s,3,20,7,466,417937,8,98206,0
42459,73449,61,m,k,1,7,9,729,1174986,5,322761,0
118457,0,50,m,k,2,8,1,797,127786,14,252087,1
125652,0,25,f,s,4,11,0,405,0,10,193435,0
55990,36693,66,m,d,3,4,0,337,0,15,235384,1
136239,0,75,m,s,4,1,6,513,777714,18,297783,1
32806,32852,24,f,s,1,9,8,728,835020,30,186528,0
29499,38522,67,f,d,1,4,2,413,118832,6,278676,0
40057,57083,21,m,k,1,17,8,447,801626,8,137678,1
147927,0,60,m,s,3,4,2,500,299811,28,125362,1
114300,0,23,m,s,2,15,0,330,?,15,489372,1
74734,24719,80,f,k,3,20,9,672,1116954,17,180732,1
71976,70477,57,m,k,3,13,6,417,639577,?,381809,1
65899,60187,73,f,s,1,8,8,563,746787,8,37340,0
67508,16633,61,m,m,0,15,4,472,461391,11,146608,1
78876,0,23,f,m,3,19,7,743,779948,6,430384,1
116476,0,?,m,k,4,4,9,826,1314349,12,316016,0
60275,31849,74,?,d,?,10,6,847,417422,16,337936,1
28205,58673,20,f,d,3,4,2,624,?,25,461407,0
76004,0,74,m,k,2,11,5,713,316209,11,202750,1
133781,0,34,f,m,3,16,8,501,1188202,25,219501,0
45518,45456,73,m,s,0,16,9,558,1211052,?,429798,1
48473,65711,?,m,m,1,6,7,773,467905,4,379895,1
117218,0,26,m,d,1,12,8,526,630390,24,141339,0
75822,0,78,m,m,1,19,4,848,274786,30,194864,0
44299,63468,31,m,s,4,7,9,602,664333,26,236606,1
39962,55830,30,m,m,3,1,6,481,368520,5,53650,0
59368,54034,49,f,m,4,16,7,478,893725,4,327465,1
22564,46678,54,m,k,1,2,8,469,518579,5,264801,1
25770,34266,60,f,k,3,6,3,717,152310,20,130549,0
78340,0,60,m,d,3,6,7,375,1035934,13,36173,1
81905,0,30,f,m,2,3,4,591,592217,8,376805,1
126284,0,56,f,s,2,5,0,786,0,15,187612,0
95469,0,79,m,k,1,19,3,450,416151,22,83035,0
99596,0,27,f,m,1,11,1,793,54128,21,493946,1
?,0,21,f,d,2,3,4,736,553897,24,406444,0
111529,0,38,f,s,4,16,?,689,391689,18,286070,1
73976,15737,22,m,m,1,16,9,708,735229,2,64489,1
81494,0,67,m,s,1,15,0,383,0,28,239013,1
58140,46197,29,m,m,2,20,0,383,0,7,170604,1
58243,34461,55,m,m,3,13,1,834,102039,11,319538,0
98776,0,59,f,s,0,15,4,781,439948,16,23428,0
79662,0,51,f,k,0,3,0,466,0,27,411440,0
101948,0,71,f,m,1,4,6,725,894645,27,170022,0
99185,0,35,m,d,0,3,1,553,102891,5,236261,0
74226,29394,21,f,s,2,4,0,388,0,15,495323,0
142847,0,77,m,k,4,20,?,421,57256,6,?,1
128332,0,57,f,?,3,6,8,542,454201,11,180511,1
84066,0,21,m,k,2,6,1,425,?,15,280569,0
49594,61088,58,m,d,1,9,8,416,408777,8,215348,0
42769,48295,57,f,k,4,17,1,643,135902,24,319986,0
44449,43397,40,f,m,1,18,8,589,887532,2,227869,1
114044,0,53,f,k,1,1,9,422,936684,7,37542,1
134725,0,61,f,d,2,13,0,412,0,21,83309,1
106130,?,34,m,s,3,6,2,567,248890,24,379734,0
126391,0,28,m,k,3,11,5,?,656756,6,97202,1
?,23537,21,f,k,1,16,8,461,1117275,7,233779,0
86131,0,26,m,d,3,1,1,?,131148,7,7908,1
54274,57778,23,m,s,0,6,6,554,816808,6,306675,1
76828,0,49,m,m,2,4,4,600,204313,5,238804,1
68311,52941,33,f,m,2,5,?,791,422265,5,440445,0
101224,0,33,f,s,4,11,6,681,559698,1,49804,0
80756,0,21,f,?,3,4,0,?,0,7,24535,1
128150,0,56,f,s,4,14,6,379,389344,15,495788,1
25354,67215,55,m,m,3,1,3,499,448970,23,19858,0
105730,0,50,m,s,4,10,6,351,739349,30,39176,0
50061,16022,80,m,s,0,19,0,578,0,14,39945,1
35516,50621,30,m,k,3,5,7,402,419033,7,276832,0
55780,18766,69,f,m,2,15,9,457,979739,30,242730,1
53484,28578,58,m,d,0,3,5,683,445402,19,406856,0
59849,63899,26,f,m,4,11,5,697,457881,22,27604,0
51725,46875,69,f,s,4,10,7,641,498424,7,486439,1
29032,34490,65,m,m,4,20,0,807,0,11,325475,1
90269,0,72,m,s,0,18,3,768,226066,11,288040,1
51975,59590,62,m,d,4,7,0,574,0,1,88899,1
83762,0,28,f,d,0,18,6,754,523396,17,424330,0
77527,0,42,f,k,0,8,1,433,?,13,45821,1
27863,54352,25,m,d,2,7,9,407,716856,21,234034,0
114031,0,75,f,d,4,10,3,?,407321,5,427478,0
124749,0,44,m,s,1,7,5,415,412259,30,459570,0
27183,22204,48,m,k,1,13,7,621,?,24,447102,1
55460,64522,69,f,k,4,8,0,503,0,3,216695,1
135310,0,70,f,k,1,9,7,410,895994,18,192162,1
67082,57206,22,m,s,1,?,8,798,733692,5,225235,1
114650,0,42,f,s,2,7,5,804,596601,?,161198,0
33999,53045,70,m,k,1,8,5,709,582314,1,352089,0
95891,0,36,f,k,4,17,1,399,127922,4,405538,0
40431,18251,56,f,d,4,?,3,541,163106,30,469223,0
31304,34845,30,f,k,2,11,9,493,1012699,10,473352,0
60789,51837,30,m,s,1,14,8,?,940924,27,?,1
26077,57492,73,m,k,2,3,7,799,766803,23,?,1
93615,0,36,m,s,2,3,6,670,322151,28,66516,0
71062,32246,28,m,s,2,11,5,605,453387,18,98397,1
39266,61686,58,m,d,0,15,7,454,723848,18,80868,0
50587,29139,77,f,k,0,15,1,410,127598,17,239556,0
148665,0,71,?,m,0,12,0,820,0,16,306229,0
141083,0,32,f,s,0,13,8,663,925689,23,241577,1
135791,0,42,m,m,0,6,0,554,0,13,117460,0
34055,33219,31,f,k,2,15,1,635,122821,5,387325,0
78349,0,79,m,s,0,6,3,448,441864,8,195921,1
36034,11026,69,f,k,4,13,7,715,986023,20,215414,0
70948,52274,29,m,m,1,10,7,387,641590,23,484511,0
72583,50235,61,m,d,2,13,0,531,0,19,241839,1
137965,?,48,m,k,1,20,7,695,435502,6,250330,1
118739,0,24,m,m,4,9,?,603,67950,3,55293,0
59217,54102,45,m,m,4,4,1,734,85810,18,113176,0
40175,67975,56,m,s,2,12,2,592,297661,2,50704,0
50973,22231,24,f,m,3,1,2,839,214096,25,16485,1
123302,0,32,m,s,0,3,1,599,83636,23,430274,1
80959,0,73,f,k,3,9,8,339,414310,4,411808,0
104126,0,33,m,d,2,10,1,576,127582,25,29449,0
125425,0,52,m,m,3,10,5,719,542976,2,24269,0
33376,64273,27,m,k,1,11,4,301,328096,21,273753,0
83205,0,71,f,s,3,10,7,346,513960,19,189998,1
58936,43865,33,f,d,0,6,7,626,?,5,177633,1
107108,0,75,m,s,0,20,0,474,0,16,487487,1
44558,48298,53,m,m,4,10,7,447,384601,8,382937,0
30119,65737,?,m,d,2,20,2,675,132141,8,472494,0
138425,0,69,f,m,1,16,6,624,415768,3,332209,0
71419,21423,75,m,d,1,8,0,481,0,29,465301,1
110947,0,65,f,k,3,12,3,617,267992,?,246564,1
146880,0,52,m,d,0,7,7,617,353006,10,383541,0
148109,0,49,m,s,0,4,2,755,105978,23,326061,1
33145,14530,74,f,s,1,16,3,791,175099,27,225812,0
100558,0,21,f,k,0,1,2,512,237676,5,352198,0
38039,12351,25,m,m,3,16,0,478,0,13,121715,1
?,0,37,m,m,1,17,0,672,0,2,7085,1
136446,0,65,m,k,0,16,8,687,477606,10,382000,0
115994,0,79,m,d,3,?,1,301,61186,29,366382,0
70250,70874,65,f,s,1,18,3,557,302485,2,134695,0
129964,0,36,m,s,?,5,8,?,662761,19,2689,1
87146,0,64,f,?,2,20,3,521,263242,15,366208,0
115909,0,63,m,s,1,3,8,493,775835,23,323755,1
20686,46681,52,m,d,4,12,9,443,672471,12,85862,0
34039,29039,65,m,k,0,15,6,578,700286,23,185089,0
134005,0,65,m,k,3,12,1,832,62594,27,315791,1
67137,69769,79,f,k,0,14,1,838,110927,5,38291,1
64990,23086,59,f,m,3,19,1,774,98200,9,260565,1
129121,0,21,f,s,0,15,1,708,77420,26,178099,0
79074,0,64,m,s,2,3,6,538,510715,28,166181,1
105956,0,34,m,s,4,5,9,709,1158317,4,290689,1
61230,61578,25,f,m,?,14,2,810,176968,19,195003,0
81205,0,68,m,d,4,10,8,395,975051,8,307423,1
76885,0,48,m,d,4,4,1,460,109640,?,473896,1
96825,0,45,m,k,2,1,9,?,1049494,9,9989,1
38753,49935,52,m,k,1,15,6,509,577836,25,372885,1
149405,0,33,m,m,4,1,5,471,317921,10,36920,0
112214,0,71,m,m,1,11,6,472,393104,1,171213,0
21637,54792,55,m,d,4,10,7,596,603307,13,194055,0
87249,0,33,f,m,1,5,1,803,120081,23,380027,1
120625,0,39,m,k,2,16,9,549,1114871,16,191063,0
53433,64562,80,f,d,1,8,1,507,78581,3,27948,1
80381,0,35,f,k,4,18,4,414,230234,25,34034,1
74165,19560,28,f,s,2,7,3,487,240485,13,412699,0
24767,45223,26,f,k,2,12,9,788,1071536,23,311645,0
76441,0,40,f,k,0,13,1,385,87798,1,414585,0
58335,19481,53,m,m,3,5,8,700,1049745,21,292012,0
125195,0,32,f,s,4,17,0,677,0,23,98545,0
26078,56922,50,f,s,?,15,4,677,421427,19,235856,0
117859,0,56,f,d,1,18,4,453,228069,23,273368,1
87398,0,35,m,m,2,20,7,505,524142,4,403330,1
132011,0,77,f,s,3,13,8,842,985688,23,379709,0
136277,?,37,f,m,1,2,7,846,960980,15,319802,0
78601,0,75,m,m,0,11,5,683,286675,19,296694,0
100795,0,56,f,m,1,20,2,658,118369,21,336778,1
132109,0,63,m,d,2,10,5,535,617760,10,187798,0
54017,70885,57,f,k,4,12,7,507,?,5,214726,1
37668,41234,48,f,?,3,4,6,658,424211,6,257374,0
96444,0,58,m,k,3,10,0,708,0,8,422783,1
103882,0,44,f,d,?,17,5,706,478680,19,240475,0
102429,0,47,f,k,2,12,7,563,1046784,10,252828,0
148366,0,26,f,d,1,18,6,452,698676,5,282384,1
78534,0,59,f,d,?,10,5,491,523442,29,71431,1
90613,0,45,f,m,1,6,8,506,1188296,17,21585,1
28770,57798,66,f,d,0,20,1,771,133408,29,105722,1
51192,15334,71,f,d,2,13,8,712,581876,24,166799,0
?,55602,49,f,s,2,19,1,707,123173,21,400556,1
120902,0,26,f,d,?,11,2,757,177639,14,82579,1
112447,0,20,f,m,2,17,8,737,1150308,30,145261,0
123251,0,61,f,s,2,10,4,551,541200,9,86612,0
71841,44060,80,f,d,3,17,8,668,854537,8,127410,1
53895,50214,?,m,k,0,16,2,638,190313,10,100458,1
44981,63599,44,f,d,4,3,5,795,652211,10,48014,1
127724,0,63,f,m,1,20,1,409,81078,22,97758,0
112557,0,37,m,m,3,20,7,700,541986,4,218132,0
133758,0,43,m,s,0,6,0,551,0,24,193704,0
130468,0,48,m,d,2,8,?,384,0,29,434650,0
70443,71954,52,m,m,4,10,1,714,113920,15,168357,0
105623,0,52,m,d,1,5,1,527,91523,?,357015,0
87859,0,42,m,s,1,8,5,705,528344,16,160902,0
87190,0,80,m,m,1,13,1,798,124542,24,84564,0
109885,0,72,m,k,4,6,2,417,151242,30,177397,1
68977,55668,67,m,m,1,9,9,791,1297652,11,211658,1
89924,0,22,m,s,0,19,9,667,521250,1,185084,1
114586,0,24,f,s,1,17,0,572,0,3,369264,1
61750,43123,40,f,m,3,17,5,823,383407,8,92138,1
46052,50826,50,m,k,2,18,4,686,387881,14,202862,1
67044,29913,61,m,s,3,1,2,577,250076,27,307411,1
?,0,33,f,s,2,5,2,787,110578,29,266436,1
113932,0,30,m,k,3,11,2,458,?,8,375436,0
69630,47535,70,f,d,4,9,0,365,0,9,282059,0
108590,0,56,m,k,1,9,5,558,406709,9,237258,1
102096,0,71,f,s,4,3,9,300,689252,28,474003,0
105376,0,43,f,m,3,5,7,848,891771,28,298246,1
112141,0,76,m,s,3,10,5,404,553106,1,110264,1
137669,0,21,f,k,4,6,0,323,0,25,287413,1
131481,0,?,f,d,0,8,8,625,955692,10,441414,0
61357,29393,51,m,m,2,4,1,667,67161,7,358523,0
38927,24133,40,m,k,2,11,1,395,126915,12,442705,1
80428,?,29,f,s,0,8,3,468,403565,6,343287,0
143702,0,57,m,k,4,6,7,403,1015456,28,193836,0
146111,0,34,m,m,3,16,?,315,587570,21,317947,0
28637,13335,43,m,s,3,3,8,476,975650,7,316584,0
88989,0,20,m,d,2,8,6,305,537465,8,79089,1
114692,0,61,m,k,0,3,6,641,397597,14,392293,0
39050,15115,43,f,m,4,8,1,358,148434,1,174700,0
43592,20252,69,m,s,1,7,2,578,141181,29,127155,1
22817,67930,48,f,d,2,18,6,?,628239,24,68769,1
141635,0,34,f,m,4,13,9,506,884065,6,394997,0
21364,15138,29,m,m,0,3,7,395,354818,6,254704,0
122531,0,68,f,s,0,9,3,520,351617,25,450256,0
40273,54596,62,m,d,3,11,4,565,228126,17,182427,0
66071,31686,51,m,m,0,2,1,343,100889,7,391056,0
38351,52303,77,f,d,0,2,6,688,631202,6,252453,1
63432,27847,26,f,s,2,15,0,402,0,9,310627,0
55381,22733,66,m,d,2,13,7,646,456799,30,12953,1
44667,26485,38,f,d,2,9,2,354,133069,28,97622,1
127927,0,33,m,d,4,13,4,515,427111,8,236973,0
35176,24472,50,f,d,2,4,8,?,554821,9,275875,0
74757,53619,63,m,m,4,4,7,524,882371,18,19257,1
33322,14866,51,m,m,3,14,3,554,?,17,319743,0
128587,0,47,f,d,1,17,7,?,719274,16,494486,0
35968,22356,28,f,k,0,9,9,403,?,29,290225,0
78901,0,47,m,k,4,12,9,421,1071069,13,147978,0
123350,0,25,m,s,3,15,6,469,461544,17,322950,1
124549,0,21,f,k,2,18,9,685,713566,23,204655,1
82944,0,40,f,d,2,4,5,471,361141,10,385993,0
138547,0,23,m,s,4,2,2,547,177248,12,?,1
129970,0,33,f,d,3,6,4,360,435458,16,?,0
35409,67290,71,f,d,0,?,0,842,0,11,406465,0
138301,0,78,f,s,2,1,9,659,847798,24,492435,0
68130,62727,22,f,d,3,14,5,470,445310,25,333133,0
74460,50907,41,m,s,2,9,1,770,60888,?,183359,0
105649,0,34,m,k,?,17,4,612,250513,27,214189,0
83427,0,47,m,m,2,1,4,502,250197,21,180969,1
23592,42354,77,m,k,1,19,2,728,268453,28,174704,0
28270,40474,27,f,k,0,13,1,530,69781,17,76469,1
92364,0,62,f,s,2,4,7,778,717164,27,98521,0
41482,51171,28,m,s,2,11,4,744,545634,22,473177,1
?,43107,78,m,d,4,3,1,581,93006,19,228095,0
137416,0,?,m,s,3,19,8,677,1049878,26,4833,1
111081,0,28,m,s,1,8,7,729,532161,1,337085,1
130919,0,80,f,d,0,9,6,371,489481,24,319208,1
98031,0,21,m,m,3,16,9,322,558383,13,194686,0
74552,20953,35,m,m,4,14,7,767,809522,1,244628,1
143221,0,44,m,m,1,14,2,454,234798,7,454420,0
132076,0,31,m,m,4,15,1,343,117406,6,313899,1
80717,0,57,m,d,1,13,2,597,138132,11,79458,1
142197,0,57,f,s,1,3,9,518,967750,15,176672,0
35851,55082,59,m,m,1,20,6,835,322851,3,466466,0
42749,35634,30,f,k,0,20,1,495,85444,13,239103,0
135430,?,54,m,m,3,16,7,406,845551,23,418376,0
30190,71247,67,m,m,0,6,4,755,342798,26,84779,1
121810,0,75,m,?,2,6,2,738,179692,24,362541,0
117591,0,52,?,k,1,14,5,584,507144,6,7762,1
102992,0,69,m,k,1,9,0,478,0,29,?,0
41033,61392,73,f,d,0,3,5,711,409724,14,130587,1
58462,13811,35,?,s,3,6,3,520,420137,16,285941,1
138957,0,55,f,k,2,13,8,300,727507,25,306664,1
40574,72853,44,f,d,3,3,6,774,639196,18,301274,0
122247,0,43,f,s,0,12,4,583,447989,19,351098,1
119562,0,65,f,d,3,5,7,628,994965,?,266723,1
62789,29706,27,f,k,4,2,5,779,491329,30,92898,1
57058,?,37,f,m,2,9,4,599,351068,12,90008,1
80661,0,49,m,s,0,6,6,822,743797,11,257235,0
102512,0,57,m,m,1,19,9,719,1096256,3,314153,1
119667,0,78,f,d,0,18,?,590,247388,20,345251,1
43849,?,74,f,d,4,13,3,360,324215,8,274475,0
116612,0,50,f,s,3,2,9,849,588162,11,279327,1
149101,0,50,f,m,2,7,5,525,331044,28,434140,0
37878,53061,78,m,m,1,5,0,328,0,29,58872,1
105809,0,58,m,d,0,14,9,625,1319015,18,60922,1
58220,37184,78,f,m,3,10,7,332,?,16,229283,0
90176,?,74,m,k,0,9,?,502,?,7,465768,0
30205,?,60,f,m,4,16,8,460,665267,18,334921,0
85933,0,46,f,k,3,17,8,814,932057,14,409092,0
100744,0,51,m,?,0,20,8,799,529488,15,294553,1
68032,60080,40,m,s,3,9,4,442,366577,12,293070,0
81126,0,65,m,k,4,6,9,726,?,16,2258,1
40928,66129,78,m,k,1,16,8,487,412402,27,494780,0
146888,0,34,f,k,2,17,6,475,530525,8,148688,1
39579,46635,71,m,s,3,1,4,756,245731,18,445583,1
149605,0,69,f,k,2,19,2,451,246848,5,236603,0
139467,0,57,f,k,2,16,1,553,57166,16,13260,1
107181,0,23,f,s,4,6,0,376,0,7,72779,0
34139,57384,28,f,m,2,13,8,653,872306,17,167503,1
?,43740,31,m,m,0,4,2,593,181907,30,153780,0
80994,0,66,f,d,1,9,9,775,1315639,7,81853,1
86967,0,63,f,?,3,4,1,755,115100,24,321168,0
148962,0,60,m,k,1,3,1,691,74866,6,55043,0
47632,51081,53,f,d,2,1,7,679,603445,15,468133,0
128941,0,54,f,k,0,1,7,746,462934,15,240111,1
141359,0,63,f,d,4,3,1,527,94300,2,331466,0
144612,0,48,m,m,4,13,7,628,450709,27,278325,0
43289,54868,62,m,k,2,14,6,686,555762,6,50628,1
70027,23714,66,f,k,0,4,6,826,686386,5,485648,0
108681,0,36,m,d,1,18,3,648,209790,12,?,0
120415,0,72,f,s,3,?,6,538,892364,12,257466,1
34183,63207,34,f,s,1,12,3,378,431694,21,277012,1
67664,44989,55,f,s,2,7,1,829,136738,16,?,1
121796,0,80,f,s,4,18,9,398,943966,10,?,0
125683,0,41,m,k,3,2,0,646,0,22,130341,1
30422,48436,50,f,k,2,8,3,850,427681,6,171131,0
84110,0,31,m,m,0,15,9,600,1060258,20,372300,1
28029,62872,21,m,d,1,19,0,464,0,1,55297,1
?,60836,56,m,k,0,9,2,819,255007,17,359515,0
142247,0,35,m,k,3,18,4,334,275321,21,389283,0
49115,65151,58,m,d,4,?,?,351,265403,24,18158,0
44545,42529,65,m,d,2,12,2,486,115720,26,371018,0
108146,0,53,m,s,3,10,5,502,264757,5,494923,0
81812,0,39,f,m,4,3,1,336,60653,16,459427,1
61232,22606,?,f,m,0,16,3,453,190410,19,77536,1
?,46324,34,f,k,4,8,7,728,436562,5,144088,1
60348,72108,77,f,m,0,9,7,802,1036590,27,129782,0
73376,22132,35,f,m,1,11,7,671,363603,14,192878,1
134206,0,68,f,k,3,1,2,515,102212,13,172008,1
64350,39457,58,m,k,1,11,5,472,272214,21,35147,1
149214,0,36,m,d,?,1,9,754,832239,29,393416,0
124257,0,23,m,k,1,2,5,756,734521,29,205305,1
71416,19947,71,m,d,?,1,3,441,297985,7,286678,1
127999,0,57,f,k,1,6,8,337,542162,20,261119,1
71091,11344,49,m,k,0,4,2,657,206574,9,20653,0
86647,0,69,f,k,3,12,1,566,114183,28,121389,1
?,0,58,m,d,1,10,0,?,0,21,2394,0
66790,11193,74,f,s,3,16,7,445,849801,3,345106,1
63663,28607,30,?,k,2,18,9,577,921097,9,27317,1
21845,44101,59,f,s,0,3,8,374,428767,14,76206,0
98150,0,23,m,s,1,20,4,458,?,27,301869,1
72213,51862,36,m,d,3,15,8,485,547540,7,235091,1
87098,0,62,m,k,1,14,6,624,773445,11,332864,0
84011,0,71,f,k,4,7,6,450,731908,16,417645,0
38714,53088,29,m,d,2,12,1,553,83467,17,207215,0
91894,0,27,m,k,2,1,9,300,994636,4,330348,0
40519,72576,63,f,?,1,18,9,300,1335377,9,190982,1
34165,13025,55,f,d,4,16,8,348,716217,20,148423,0
79820,0,30,m,d,2,17,5,611,514570,27,265730,1
45782,34104,73,f,k,3,12,0,306,0,12,173533,0
84960,0,32,m,s,2,?,7,526,372409,27,307549,1
60260,42128,79,f,k,4,12,1,640,102576,29,485123,0
115830,0,53,f,d,3,9,4,327,245425,9,392143,0
53245,29107,34,f,k,4,9,3,408,329783,8,95503,1
86918,0,30,m,m,1,9,7,644,464614,8,23172,1
35331,?,27,m,k,3,15,4,388,363502,15,422204,0
63045,38876,76,f,s,4,18,5,513,711076,15,440151,1
130509,0,26,f,k,2,2,6,594,309846,29,352024,0
24911,28688,23,m,s,4,20,4,712,370516,25,11297,1
?,0,41,m,k,4,17,9,366,985050,14,195881,0
133696,0,56,m,m,3,9,5,835,522695,13,439537,0
135321,0,46,f,s,4,10,0,483,0,21,200930,1
121848,0,60,m,k,0,11,0,389,0,6,317407,0
59830,33030,53,m,d,3,4,9,716,1111489,10,437824,1
26916,17509,68,f,k,1,18,5,812,519021,19,350167,0
33588,34479,79,m,m,0,19,4,659,272017,3,166445,1
37765,60285,32,m,d,0,19,0,421,0,17,457821,1
51427,19418,31,m,m,3,10,1,442,91584,23,36145,1
65574,27265,43,f,m,0,10,5,641,708534,9,112946,1
?,58441,65,m,s,1,17,6,779,790089,18,150757,1
42462,39222,76,m,s,4,17,6,331,753369,13,3491,1
143328,0,49,f,k,3,16,6,391,835088,18,161238,1
82756,0,50,f,d,0,11,4,686,211896,27,47575,1
123893,0,64,m,d,3,5,3,811,367497,27,80535,0
47323,12734,26,m,k,3,10,2,684,173289,1,359035,0
34274,70767,50,m,k,3,17,9,654,858518,11,353333,1
31032,21544,62,f,s,4,2,6,804,300016,20,65994,0
78799,0,35,m,m,0,9,7,339,432554,23,205669,1
32542,73603,74,m,m,0,18,0,585,0,10,61459,1
80688,0,75,f,d,1,19,0,532,0,20,262251,0
114567,0,47,m,?,3,8,5,768,573582,14,256100,0
135722,0,31,f,k,3,10,5,744,666533,7,468339,0
144597,0,?,m,d,0,14,6,535,728286,18,333171,0
37929,69343,52,?,d,0,3,9,488,800455,22,377595,0
21032,28558,54,f,?,1,3,6,810,735924,9,390553,0
124993,0,48,f,s,2,5,7,546,370916,24,434440,0
?,0,62,f,d,?,1,8,810,1059947,23,417300,0
124225,0,23,f,m,2,10,0,577,0,30,320913,0
128092,0,56,f,k,0,3,3,723,340817,25,479911,0
136927,0,44,f,d,2,16,5,426,286784,17,334403,1
39946,65926,47,f,d,2,18,2,584,294112,28,387275,0
35268,26154,61,f,k,0,8,8,407,1146386,20,387884,0
48079,57872,48,f,m,4,5,3,743,228835,14,463941,1
94754,0,46,m,k,4,3,3,302,238015,18,175800,0
106870,0,53,?,m,3,17,?,687,334792,12,110627,1
78001,0,40,m,k,0,8,5,688,617937,14,319919,0
88803,0,37,f,s,4,9,1,344,115314,22,119246,1
83735,0,23,m,s,1,18,8,797,707416,17,194222,1
82255,0,62,f,m,1,1,8,734,?,2,405514,0
25685,12075,54,m,d,0,?,0,754,0,6,274709,0
138605,0,?,m,d,?,11,6,435,616424,6,356498,0
33618,21510,74,f,m,0,16,5,382,383655,15,435037,1
25330,50845,53,m,s,4,15,5,548,415865,10,105149,0
31211,33751,36,f,m,4,3,3,612,201472,18,77710,1
112996,0,77,f,m,4,10,6,768,381405,23,472918,0
148071,0,54,f,s,0,13,8,?,718925,3,229784,0
23911,31944,23,m,s,4,15,6,529,832700,6,178069,1
119487,0,66,m,m,?,9,1,340,113842,7,390731,0
44355,59120,69,f,m,0,9,8,719,717918,18,465397,0
117502,0,61,f,m,0,17,5,805,444677,21,451631,0
36117,30392,33,m,k,3,8,6,601,435619,15,325173,0
127030,0,73,f,d,1,7,0,828,0,9,288314,1
140087,0,50,f,k,3,18,2,740,162551,?,415705,0
74879,?,75,m,k,2,2,3,515,172998,14,262755,1
145757,0,55,m,d,3,20,5,786,636364,19,55535,0
88835,0,40,m,d,4,19,2,613,127247,22,60740,1
127533,0,44,f,k,4,4,4,363,360118,12,249911,1
72119,51058,75,f,s,1,10,2,330,266646,16,188056,0
67195,59982,25,m,m,0,12,8,491,442998,7,134248,1
134020,0,56,m,k,2,7,5,672,682000,29,43888,1
32616,49487,33,f,d,3,15,8,343,502108,4,56938,1
71041,37868,22,m,s,1,10,0,752,0,4,355227,1
96153,0,77,m,m,2,18,1,705,105836,13,224492,0
36265,19219,36,f,k,3,18,7,306,489164,30,215450,0
143021,0,38,m,d,1,8,2,510,224216,6,229045,0
58111,43793,48,f,k,2,15,4,370,563206,24,277239,0
88242,0,45,m,s,3,15,0,663,0,25,491945,0
138668,0,33,m,?,3,4,9,811,523369,30,248209,0
104413,0,69,f,k,4,14,3,709,375138,21,346310,0
78186,0,50,f,s,4,20,5,377,300857,5,474553,0
27296,15845,45,m,m,4,3,5,305,679004,22,24787,0
89132,0,51,m,m,0,14,7,340,868683,1,324867,1
51077,58141,37,f,d,4,5,5,603,352657,25,413128,0
47788,20233,46,f,m,2,11,4,333,302504,6,74111,0
72679,18437,62,m,k,1,13,9,?,572557,4,496230,0
31303,25243,60,m,d,1,3,7,642,509778,4,460093,1
34823,73044,54,m,s,3,13,3,646,250840,15,37611,0
40798,57663,55,f,k,4,1,7,634,906809,22,115635,1
89238,0,60,m,m,3,10,9,313,776519,24,121466,0
89414,0,72,m,k,3,17,0,575,?,6,457938,1
20568,49273,31,f,k,3,13,8,802,670745,27,439955,0
124701,0,21,f,m,4,2,9,833,667301,6,342958,0
123345,0,29,f,d,4,6,9,608,550687,25,336404,1
114210,0,68,m,d,2,13,3,544,248442,26,287801,0
40087,66713,65,m,m,4,7,5,572,741579,12,423516,1
21208,40373,44,f,d,2,12,0,810,0,17,112383,0
119228,0,34,m,s,2,11,9,654,504425,19,192114,0
68038,41263,39,m,m,2,3,1,611,67179,24,438093,1
134894,0,40,f,k,0,16,5,463,314677,23,181944,1
106388,0,38,f,s,3,17,7,763,697571,30,106590,0
?,0,63,m,k,2,1,1,423,79215,23,293102,1
143010,0,25,m,k,1,15,1,302,57843,17,1996,1
53545,31003,72,f,m,2,19,5,390,496322,7,417014,1
146485,0,?,m,s,1,14,6,602,353775,30,?,1
34291,23835,47,f,m,2,16,2,625,154743,29,118351,0
93236,0,73,f,k,0,19,7,666,1018523,12,346405,0
113159,0,46,f,s,0,14,1,779,118491,29,186048,0
